,Status,Last Updated,Jurisdiction Status,Jurisdiction Last Updated,State,County,Jurisdiction,Parent Jurisdiction,Abbreviated District Name,Full District Name,Effective Start Date,Changed or Expired,District Mapped,District Mapped But Extinct,Overlay,Type of Zoning District,Affordable Housing District,Elderly Housing District,1-Family Treatment,2-Family Treatment,3-Family Treatment,4+-Family Treatment,1-Family Min. Lot,1-Family Min. Lot Units,1-Family Front Setback,1-Family Front Setback Units,1-Family Side Setback,1-Family Side Setback Units,1-Family Rear Setback,1-Family Rear Setback Units,1-Family Max. Lot Coverage - Buildings,1-Family Max. Lot Coverage - Buildings Units,1-Family Max. Lot Coverage - Buildings & Impervious Surface,1-Family Max. Lot Coverage - Buildings & Impervious Surface Units,1-Family Min. # Parking Spaces,1-Family Min. # Parking Spaces Units,1-Family Max. Stories,1-Family Max. Stories Units,1-Family Max. Height,1-Family Max. Height Units,1-Family Floor to Area Ratio,1-Family Floor to Area Ratio Units,1-Family Min. Unit Size,1-Family Min. Unit Size Units,2-Family Affordable Housing Only,2-Family Elderly Housing Only,2-Family Min. Lot,2-Family Min. Lot Units,2-Family Max. Density,2-Family Max. Density Units,2-Family Front Setback,2-Family Front Setback Units,2-Family Side Setback,2-Family Side Setback Units,2-Family Rear Setback,2-Family Rear Setback Units,2-Family Max. Lot Coverage - Buildings,2-Family Max. Lot Coverage - Buildings Units,2-Family Max. Lot Coverage - Buildings & Impervious Surface,2-Family Max. Lot Coverage - Buildings & Impervious Surface Units,2-Family Min. # Parking Spaces Per Studio or 1BR,2-Family Min. # Parking Spaces Per Studio or 1BR Units,2-Family Min. # Parking Spaces Per 2+ BR,2-Family Min. # Parking Spaces Per 2+ BR Units,2-Family Max. Stories,2-Family Max. Stories Units,2-Family Max. Height,2-Family Max. Height Units,2-Family Floor to Area Ratio,2-Family Floor to Area Ratio Units,2-Family Min. Unit Size,2-Family Min. Unit Size Units,3-Family Affordable Housing Only,3-Family Elderly Housing Only,3-Family Min. Lot,3-Family Min. Lot Units,3-Family Max. Density,3-Family Max. Density Units,3-Family Front Setback,3-Family Front Setback Units,3-Family Side Setback,3-Family Side Setback Units,3-Family Rear Setback,3-Family Rear Setback Units,3-Family Max. Lot Coverage - Buildings,3-Family Max. Lot Coverage - Buildings Units,3-Family Max. Lot Coverage - Buildings & Impervious Surface,3-Family Max. Lot Coverage - Buildings & Impervious Surface Units,3-Family Min. # Parking Spaces Per Studio or 1BR,3-Family Min. # Parking Spaces Per Studio or 1BR Units,3-Family Min. # Parking Spaces Per 2+ BR,3-Family Min. # Parking Spaces Per 2+ BR Units,3-Family Connection to Sewer and/or Water Required,3-Family Connection or Proximity to Public Transit Required,3-Family Max. Stories,3-Family Max. Stories Units,3-Family Max. Height,3-Family Max. Height Units,3-Family Floor to Area Ratio,3-Family Floor to Area Ratio Units,3-Family Min. Unit Size,3-Family Min. Unit Size Units,3-Family Max. Bedrooms Per Unit,3-Family Max. Bedrooms Per Unit Units,4+-Family Affordable Housing Only,4+-Family Elderly Housing Only,4+-Family Min. Lot,4+-Family Min. Lot Units,4+-Family Max. Density,4+-Family Max. Density Units,4+-Family Front Setback,4+-Family Front Setback Units,4+-Family Side Setback,4+-Family Side Setback Units,4+-Family Rear Setback,4+-Family Rear Setback Units,4+-Family Max. Lot Coverage - Buildings,4+-Family Max. Lot Coverage - Buildings Units,4+-Family Max. Lot Coverage - Buildings & Impervious Surface,4+-Family Max. Lot Coverage - Buildings & Impervious Surface Units,4+-Family Min. # Parking Spaces Per Studio or 1BR,4+-Family Min. # Parking Spaces Per Studio or 1BR Units,4+-Family Min. # Parking Spaces Per 2+ BR,4+-Family Min. # Parking Spaces Per 2+ BR Units,4+-Family Connection to Sewer and/or Water Required,4+-Family Connection or Proximity to Public Transit Required,4+-Family Max. Stories,4+-Family Max. Stories Units,4+-Family Max. Height,4+-Family Max. Height Units,4+-Family Floor to Area Ratio,4+-Family Floor to Area Ratio Units,4+-Family Min. Unit Size,4+-Family Min. Unit Size Units,4+-Family Max. Bedrooms,4+-Family Max. Bedrooms Units,4+-Family Max. Units,4+-Family Max. Units Units,Affordable Housing (AH) Treatment,AH - Definition,AH - Elderly Housing Only,AH Min. Lot,AH Min. Lot Units,AH Max. Density,AH Max. Density Units,AH Min. Parking Spaces Per Studio or 1BR,AH Min. Parking Spaces Per Studio or 1BR Units,AH Min. Parking Spaces Per 2+ BR,AH Min. Parking Spaces Per 2+ BR Units,AH Connection to Sewer and/or Water Required,AH Connection or Proximity to Public Transit Required,AH Min. Unit Size,AH Min. Unit Size Units,AH Max. Bedrooms,AH Max. Bedrooms Units,AH Max. Units,AH Max. Units Units,Accessory Dwelling Unit (ADU) Treatment,ADU Employee or Family Occupancy Required,ADU Renter Occupancy Prohibited,ADU Owner Occupancy Required,ADU Elderly Housing Only,ADU Min. Lot,ADU Min. Lot Units,ADU Min. Parking Spaces,ADU Min. Parking Spaces Units,"ADU Restricted to Only Primary Structure (i.e., No Outbuildings like Garages)",ADU Max. Percent Main Unit,ADU Max. Percent Main Unit Units,ADU Max. Size,ADU Max. Size Units,ADU Max. Bedrooms,ADU Max. Bedrooms Units,Planned Residential Development (PRD) Treatment,Mobile or Manufactured Home Park (Y/N),PRD Min. Lot,PRD Min. Lot Units,PRD Max. Density,PRD Max. Density Units,PRD Max. Units,PRD Max. Units Units,Special Notes,Tooltip Notes,5+Family Affordable Housing Only,5+Family Elderly Housing Only,5+Family Min. Lot (ACRES),5+Family Max. Density (UNITS/ACRE),5+Family Front Setback (# of feet),5+Family Side Setback (# of feet),5+Family Rear Setback (# of feet),5+Family Max. Lot Coverage - Buildings (%),5+Family Max. Lot Coverage - Buildings & Imperviou,5+Family Min. # Parking Spaces Per Studio or 1BR,5+Family Min. # Parking Spaces Per 2+ BR,5+Family Connection to Sewer and/or Water Required,5+Family Connection or Proximity to Public Transit,5+Family Max. Height (# of stories),5+Family Max. Height (# of feet),5+Family Floor to Area Ratio,5+Family Min. Unit Size (SF),5+Family Max. # Bedrooms Per Unit,5+Family Max. # Units Per Building,Base Residential Density (#dwellings/acre),1-Family Lot Frontage Requirement,2-Family Lot Frontage Requirement,3-Family Lot Frontage Requirement,4-Family Lot Frontage Requirement,5+-Family Lot Frontage Requirement,PUD required with Subdivision,PUD Threshold #,PUD allowed,PUD requiring land conservation,Unique GIS schema identifier
545,Completed,2023-11-21,Published,2024-02-02,Vermont,Chittenden County,Burlington,,E-LM,Enterprise - Light Manufacturing,2023-07-29,,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,Acres,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 3-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,No,No,,Acres per 4+-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,,Units per Building,Prohibited,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Prohibited,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Prohibited,No,,Acres per PRD,,Units per Acre,,Units per PRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,Burlington_Enterprise - Light Manufacturing
546,Completed,2023-11-21,Published,2024-02-02,Vermont,Chittenden County,Burlington,,FD5,Downtown Center,2023-07-29,,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,,,,,,,,,,90.0,Percent,,,4; 3 in Area F along Battery St; 6 in Area C along Main St,Contextual,45; 35 in Area F along Battery St; 65 in Area C along Main St,Contextual,,,,,No,No,,,,,,,,,,,,,90.0,Percent,,,,,4; 3 in Area F along Battery St; 6 in Area C along Main St,Contextual,45; 35 in Area F along Battery St; 65 in Area C along Main St,Contextual,,,,,No,No,,,,,,,,,,,,,90.0,Percent,,,,,No,No,4; 3 in Area F along Battery St; 6 in Area C along Main St,Contextual,45; 35 in Area F along Battery St; 65 in Area C along Main St,Contextual,,,,,,,No,No,,,,,,,,,,,,,90.0,Percent,,,,,No,No,4; 3 in Area F along Battery St; 6 in Area C along Main St,Contextual,45; 35 in Area F along Battery St; 65 in Area C along Main St,Contextual,,,,,,,,,Public Hearing,"“Affordable” shall refer to housing in which the total cost of the housing, including principal, interest taxes and insurance and condominium association fees, if owned housing, or the total cost of the housing, including rent, utilities and condominium association fees, if rental housing, is not more than thirty per cent (30%) of the household’s gross annual income.",No,,,,,,,,,No,No,,,,,,,Not Mentioned,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,Form-Based Code District,Form Based Code District,,,,,,,,,,,,,,,,,,,,,,,,,,t,5.0,t,t,Burlington_F5 Downtown Center
547,Completed,2023-11-21,Published,2024-02-02,Vermont,Chittenden County,Burlington,,FD6,Downtown Core,2023-07-29,,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,,,,,,,,,,90.0,Percent,,,10; 4 stories on Church St; 14 stories in height area A,Contextual,105; 45 on Church St; 160 in height area A,Contextual,,,,,No,No,,,,,,,,,,,,,90.0,Percent,,,,,10; 4 stories on Church St; 14 stories in height area A,Contextual,105; 45 on Church St; 160 in height area A,Contextual,,,,,No,No,,,,,,,,,,,,,90.0,Percent,,,,,No,No,10; 4 stories on Church St; 14 stories in height area A,Contextual,105; 45 on Church St; 160 in height area A,Contextual,,,,,,,No,No,,,,,,,,,,,,,90.0,Percent,,,,,No,No,10; 4 stories on Church St; 14 stories in height area A,Contextual,105; 45 on Church St; 160 in height area A,Contextual,,,,,,,,,Public Hearing,"“Affordable” shall refer to housing in which the total cost of the housing, including principal, interest taxes and insurance and condominium association fees, if owned housing, or the total cost of the housing, including rent, utilities and condominium association fees, if rental housing, is not more than thirty per cent (30%) of the household’s gross annual income.",No,,,,,,,,,No,No,,,,,,,Prohibited,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,Form Based Code District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burlington_Downtown
548,Completed,2023-11-09,Published,2024-02-02,Vermont,Chittenden County,Burlington,,I,Institutional,2023-07-29,,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,,15,Feet,10% of lot width,Contextual,25% of lot depth,Contextual,40.0,Percent,,,,,,,35,Feet,,,,,No,No,,,20.0,Units per Acre,15,Feet,10% of lot width,Contextual,25% of lot depth,Contextual,40.0,Percent,,,,,,,,,35,Feet,,,,,No,No,,,20.0,Units per Acre,15,Feet,10% of lot width,Contextual,25% of lot depth,Contextual,40.0,Percent,,,,,,,No,No,,,35,Feet,,,,,,,No,No,,,20.0,Units per Acre,15,Feet,10% of lot width,Contextual,25% of lot depth,Contextual,40.0,Percent,,,,,,,No,No,,,35,Feet,,,,,,,,,Allowed/Conditional,"“Affordable” shall refer to housing in which the total cost of the housing, including principal, interest taxes and insurance and condominium association fees, if owned housing, or the total cost of the housing, including rent, utilities and condominium association fees, if rental housing, is not more than thirty per cent (30%) of the household’s gross annual income.",No,,,24.0,Units per Acre,,,,,No,No,,,,,,,Allowed/Conditional,Yes,No,Yes,No,,,,,No,30.0,Percent of Main Unit,800.0,Square Feet,,,Allowed/Conditional,No,,,20.0,Units per Acre,,,,,f,f,,20.0,15.0,,,40.0,,,,f,f,,,,,,,20.0,,,,,,t,5.0,t,t,Burlington_Institutional
549,Completed,2023-08-24,Published,2024-02-02,Vermont,Chittenden County,Burlington,,ICC-CC,Champlain College,2023-08-07,,Yes,No,Yes,Overlay not Affecting Use,No,No,Overlay,Overlay,Overlay,Overlay,,Acres,20,Feet,,Feet,,Feet,60.0,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,1.0 in residential core campus; 1.1 in academic core campus,Contextual,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,20,Feet,,Feet,,Feet,60.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,1.0 in residential core campus; 1.1 in academic core campus,Contextual,,Square Feet,No,No,,Acres per 3-Family,,Units per Acre,20,Feet,,Feet,,Feet,60.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,1.0 in residential core campus; 1.1 in academic core campus,Contextual,,Square Feet,,Bedrooms per Unit,No,No,,Acres per 4+-Family,,Units per Acre,20,Feet,,Feet,,Feet,60.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,1.0 in residential core campus; 1.1 in academic core campus,Contextual,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,"Additional setback requirement of 30 ft exist on one parcel next to Edmunds school playing field, and a front yard on South Willard St.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,Completed,2023-08-24,Published,2024-02-02,Vermont,Chittenden County,Burlington,,ICC-UVM,UVM Central Campus,2023-08-07,,Yes,No,Yes,Overlay not Affecting Use,No,No,Overlay,Overlay,Overlay,Overlay,,Acres,,Feet,,,,,65.0,Percent,,Percent,,Spaces per Unit,,Stories,140,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,,,,65.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,140,Feet,,Ratio,,Square Feet,No,No,,Acres per 3-Family,,Units per Acre,,Feet,,,,,65.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,140,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,No,No,,Acres per 4+-Family,,Units per Acre,,Feet,,,,,65.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,140,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Completed,2023-08-24,Published,2024-02-02,Vermont,Chittenden County,Burlington,,ICC-UVMMC,UVM Medical Center Campus,2023-08-07,,Yes,No,Yes,Overlay not Affecting Use,No,No,Overlay,Overlay,Overlay,Overlay,,Acres,15 if along transitional buffer; else N/A,Contextual,,,,,60.0,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,15 if along transitional buffer; else N/A,Contextual,,,,,60.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 3-Family,,Units per Acre,15 if along transitional buffer; else N/A,Contextual,,,,,60.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,No,No,,Acres per 4+-Family,,Units per Acre,15 if along transitional buffer; else N/A,Contextual,,,,,60.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,The overlays effects create a transitional buffer with low lot coverage; remove rear and side setback requirements; prohibit new surface parking; and impose a height cap of 540 ft above sea level.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,Completed,2023-08-24,Published,2024-02-02,Vermont,Chittenden County,Burlington,,ICC-UVMS,UVM South of Main Street Campus,2023-08-07,,Yes,No,Yes,Overlay not Affecting Use,No,No,Overlay,Overlay,Overlay,Overlay,,Acres,,Feet,,Feet,,Feet,60.0,Percent,,Percent,,Spaces per Unit,,Stories,80,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,Feet,,Feet,60.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,80,Feet,,Ratio,,Square Feet,No,No,,Acres per 3-Family,,Units per Acre,,Feet,,Feet,,Feet,60.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,80,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,No,No,,Acres per 4+-Family,,Units per Acre,,Feet,,Feet,,Feet,60.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,80,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Completed,2023-08-24,Published,2024-02-02,Vermont,Chittenden County,Burlington,,ICC-UVMT,UVM Trinity Campus,2023-08-07,,Yes,No,Yes,Overlay not Affecting Use,No,No,Overlay,Overlay,Overlay,Overlay,,Acres,115,Feet,,,,,40.0,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,115,Feet,,,,,40.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 3-Family,,Units per Acre,115,Feet,,,,,40.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,No,No,,Acres per 4+-Family,,Units per Acre,115,Feet,,,,,40.0,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,Completed,2023-08-24,Published,2024-02-02,Vermont,Chittenden County,Burlington,,MOR,Mouth of the River Overlay,2023-08-07,,Yes,No,Yes,Overlay not Affecting Use,No,No,Overlay,Overlay,Overlay,Overlay,,Acres,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 3-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,No,No,,Acres per 4+-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,Completed,2023-11-21,Published,2024-02-02,Vermont,Chittenden County,Burlington,,NAC,Neighborhood Activity Center,2023-07-29,,Yes,No,No,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,Acres,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,,,,,,,,,,80.0,Percent,,,,,,,No,No,,,35,Feet,,,,,,,No,No,,,,,,,,,,,80.0,Percent,,,,,,,No,No,,,35,Feet,2,Ratio,,,,,,,Public Hearing,"“Affordable” shall refer to housing in which the total cost of the housing, including principal, interest taxes and insurance and condominium association fees, if owned housing, or the total cost of the housing, including rent, utilities and condominium association fees, if rental housing, is not more than thirty per cent (30%) of the household’s gross annual income.",No,,,,,,,,,No,No,,,,,,,Allowed/Conditional,Yes,No,Yes,No,,,,,No,30.0,Percent of Main Unit,800.0,Square Feet,1.0,Bedrooms per Unit,Allowed/Conditional,No,,,,,,,"Minimum building setbacks are actually contextual, and require 15 ft setbacks if they border residential zoning districts",,f,f,,,,,,80.0,,,,f,f,,35.0,2.0,,,,20.0,,,,,,f,5.0,f,,Burlington_Neighborhood Activity Center
556,Completed,2023-11-21,Published,2024-02-02,Vermont,Chittenden County,Burlington,,NAC-CR,Neighborhood Activity Center - Cambrian Rise,2023-07-29,,Yes,No,No,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,Acres,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,,,,,,10,Feet,20,Feet,60.0,Percent,,,,,,,No,No,,,65,Feet,2,Ratio,,,,,No,No,,,,,,,10,Feet,20,Feet,60.0,Percent,,,,,,,No,No,,,65,Feet,2,Ratio,,,,,,,Allowed/Conditional,"“Affordable” shall refer to housing in which the total cost of the housing, including principal, interest taxes and insurance and condominium association fees, if owned housing, or the total cost of the housing, including rent, utilities and condominium association fees, if rental housing, is not more than thirty per cent (30%) of the household’s gross annual income.",No,,,,,,,,,No,No,,,,,,,Allowed/Conditional,Yes,No,Yes,No,,,,,Yes,30.0,Percent of Main Unit,800.0,Square Feet,1.0,Bedrooms per Unit,Allowed/Conditional,No,,,,,,,"Minimum building setbacks are actually contextual, with 10 ft side setbacks, and 20 rear setbacks only if they are on the periphery of the NAC-CR district.",,f,f,,,,10.0,20.0,60.0,,,,f,f,,65.0,2.0,,,,,,,,,,f,5.0,t,t,Burlington_Neighborhood Activity Center - Cambrian Rise
557,Completed,2023-11-21,Published,2024-02-02,Vermont,Chittenden County,Burlington,,NAC-R,Neighborhood Activity Center - Riverside,2023-07-29,,Yes,No,No,Mixed with Residential,No,No,Prohibited,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,Acres,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,,,,,,,,,,80.0,Percent,,,,,,,,,35,Feet,2,Ratio,,,No,No,,,,,,,,,,,80.0,Percent,,,,,,,No,No,,,35,Feet,2,Ratio,,,,,No,No,,,,,,,,,,,80.0,Percent,,,,,,,No,No,,,35,Feet,2,Ratio,,,,,,,Allowed/Conditional,"“Affordable” shall refer to housing in which the total cost of the housing, including principal, interest taxes and insurance and condominium association fees, if owned housing, or the total cost of the housing, including rent, utilities and condominium association fees, if rental housing, is not more than thirty per cent (30%) of the household’s gross annual income.",No,,,,,,,,,No,No,,,,,,,Prohibited,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Allowed/Conditional,No,,,,,,,,,f,f,,,,,,80.0,,,,f,f,,35.0,2.0,,,,,,,,,,f,5.0,t,t,Burlington_Neighborhood Activity Center - Riverside
558,Completed,2023-11-21,Published,2024-02-02,Vermont,Chittenden County,Burlington,,NMU,Neighborhood Mixed Use,2023-07-29,,No,No,No,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,Acres,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,,,,,,,,,,80.0,Percent,,,,,,,No,No,,,35,Feet,2,Ratio,,,,,No,No,,,,,,,,,,,80.0,Percent,,,,,,,No,No,,,35,Feet,2,Ratio,,,,,,,Allowed/Conditional,"“Affordable” shall refer to housing in which the total cost of the housing, including principal, interest taxes and insurance and condominium association fees, if owned housing, or the total cost of the housing, including rent, utilities and condominium association fees, if rental housing, is not more than thirty per cent (30%) of the household’s gross annual income.",No,,,,,,,,,No,No,,,,,,,Allowed/Conditional,Yes,No,Yes,No,,,,,No,30.0,Percent of Main Unit,800.0,Square Feet,1.0,Bedrooms per Unit,Allowed/Conditional,No,,,,,,,,,f,f,,,,,,80.0,,,,f,f,,35.0,2.0,,,,,,,,,,f,5.0,t,t,Burlington_Neighborhood Mixed Use
